miner,epoch,param.penalty,param.gasreward,param.wincount,block_reward,total_reward,penalty,reward_payable
t01002,2368,0,0,4,21971230780961358456,21971230780961358456,0,21971230780961358456
t01127,2368,0,939675762,1,5492807695240339614,5492807696180015376,0,5492807696180015376
t01002,2369,0,381163025,4,21971230298561434891,21971230298942597916,0,21971230298942597916
t01001,2369,0,0,1,5492807574640358722,5492807574640358722,0,5492807574640358722
t01125,2370,0,44608418,1,5492807072186467378,5492807072231075796,0,5492807072231075796
t01001,2370,0,0,1,5492807072186467378,5492807072186467378,0,5492807072186467378
t01125,2371,0,11014663435,1,5492806569732622018,5492806580747285453,0,5492806580747285453
t01002,2371,0,0,3,16478419709197866054,16478419709197866054,0,16478419709197866054
t01127,2371,0,0,1,5492806569732622018,5492806569732622018,0,5492806569732622018
t01032,2371,0,0,1,5492806569732622018,5492806569732622018,0,5492806569732622018
t01001,2371,0,0,1,5492806569732622018,5492806569732622018,0,5492806569732622018
t01000,2371,0,0,1,5492806569732622018,5492806569732622018,0,5492806569732622018
t01125,2372,0,156771587,1,5492807976548604648,5492807976705376235,0,5492807976705376235
t01203,2372,0,731433998,1,5492807976548604648,5492807977280038646,0,5492807977280038646
t01000,2372,0,0,2,10985615953097209296,10985615953097209296,0,10985615953097209296
t01001,2372,0,0,2,10985615953097209296,10985615953097209296,0,10985615953097209296
t01002,2372,0,0,2,10985615953097209296,10985615953097209296,0,10985615953097209296
t01002,2373,0,847994061,4,21971229896379404732,21971229897227398793,0,21971229897227398793
t01127,2373,0,301800967,1,5492807474094851183,5492807474396652150,0,5492807474396652150
t01000,2373,0,0,3,16478422422284553549,16478422422284553549,0,16478422422284553549
t01000,2374,0,665079377,3,16478422060485300266,16478422061150379643,0,16478422061150379643
t01001,2374,0,0,2,10985614706990200177,10985614706990200177,0,10985614706990200177
t01002,2374,0,0,6,32956844120970600532,32956844120970600532,0,32956844120970600532
t01000,2375,0,1210484223,5,27464036164476974785,27464036165687459008,0,27464036165687459008
t01002,2375,0,0,2,10985614465790789914,10985614465790789914,0,10985614465790789914
t01125,2375,0,278014340,2,10985614465790789914,10985614466068804254,0,10985614466068804254
t01001,2375,0,0,1,5492807232895394957,5492807232895394957,0,5492807232895394957
t01002,2376,0,281402336,1,5492807876003648529,5492807876285050865,0,5492807876285050865
t01000,2376,0,0,1,5492807876003648529,5492807876003648529,0,5492807876003648529
t01001,2377,0,2729221049,3,16478423266212105876,16478423268941326925,0,16478423268941326925
t01002,2377,0,0,1,5492807755404035292,5492807755404035292,0,5492807755404035292
t01001,2378,0,1209725204,1,5492808780366337084,5492808781576062288,0,5492808781576062288
t01000,2378,0,0,3,16478426341099011254,16478426341099011254,0,16478426341099011254
t01032,2378,0,0,1,5492808780366337084,5492808780366337084,0,5492808780366337084
t01002,2378,0,0,4,21971235121465348339,21971235121465348339,0,21971235121465348339
t01203,2378,0,229999126,1,5492808780366337084,5492808780596336210,0,5492808780596336210
t01127,2378,0,0,1,5492808780366337084,5492808780366337084,0,5492808780366337084
t01002,2379,0,8920052386,2,10985618083241544151,10985618092161596537,0,10985618092161596537
t01001,2379,0,0,3,16478427124862316226,16478427124862316226,0,16478427124862316226
t01001,2380,0,1343225542,1,5492809302875253006,5492809304218478548,0,5492809304218478548
t01125,2380,0,224724726,1,5492809302875253006,5492809303099977732,0,5492809303099977732
t01000,2380,0,0,1,5492809302875253006,5492809302875253006,0,5492809302875253006
t01002,2381,0,282236796,1,5492809182275823543,5492809182558060339,0,5492809182558060339
t01203,2381,0,0,1,5492809182275823543,5492809182275823543,0,5492809182275823543
t01000,2381,0,0,2,10985618364551647086,10985618364551647086,0,10985618364551647086
t01002,2382,0,2448931749,1,5492809061676440042,5492809064125371791,0,5492809064125371791
t01342,2382,0,140151900,1,5492809061676440042,5492809061816591942,0,5492809061816591942
t01000,2382,0,0,3,16478427185029320126,16478427185029320126,0,16478427185029320126
t01001,2382,0,0,3,16478427185029320126,16478427185029320126,0,16478427185029320126
t01125,2382,0,0,1,5492809061676440042,5492809061676440042,0,5492809061676440042
t01203,2383,0,43529958,1,5492809704785015140,5492809704828545098,0,5492809704828545098
t01002,2384,0,2470305743,2,10985618404663534446,10985618407133840189,0,10985618407133840189
t01342,2384,0,0,1,5492809202331767223,5492809202331767223,0,5492809202331767223
t01001,2384,0,0,1,5492809202331767223,5492809202331767223,0,5492809202331767223
t01000,2384,0,0,3,16478427606995301669,16478427606995301669,0,16478427606995301669
t01001,2385,0,534435109,4,21971239381761736801,21971239382296171910,0,21971239382296171910
t01000,2385,0,0,2,10985619690880868400,10985619690880868400,0,10985619690880868400
t01002,2385,0,0,1,5492809845440434200,5492809845440434200,0,5492809845440434200
t01001,2386,0,1175863455,2,10985619449682469007,10985619450858332462,0,10985619450858332462
t01000,2388,0,8882102956,4,21971239944384148228,21971239953266251184,0,21971239953266251184
t01125,2388,0,8772582738,1,5492809986096037057,5492809994868619795,0,5492809994868619795
t01125,2389,0,48207538,1,5492810126751823702,5492810126800031240,0,5492810126800031240
t01001,2390,0,4656973206,2,10985619248597703118,10985619253254676324,0,10985619253254676324
t01002,2390,0,142705230,1,5492809624298851559,5492809624441556789,0,5492809624441556789
t01001,2391,0,1161336242,1,5492811031115706690,5492811032277042932,0,5492811032277042932
t01000,2391,0,801045705,2,10985622062231413380,10985622063032459085,0,10985622063032459085
t01001,2392,0,47329078,2,10985622584741477882,10985622584788806960,0,10985622584788806960
t01127,2392,0,0,1,5492811292370738941,5492811292370738941,0,5492811292370738941
t01002,2392,0,0,1,5492811292370738941,5492811292370738941,0,5492811292370738941
t01002,2393,0,45510878,1,5492810789917904647,5492810789963415525,0,5492810789963415525
t01001,2393,0,0,3,16478432369753713941,16478432369753713941,0,16478432369753713941
t01125,2393,0,2595345944,1,5492810789917904647,5492810792513250591,0,5492810792513250591
t01002,2394,0,205060757,2,10985621338638145144,10985621338843205901,0,10985621338843205901
t01001,2394,0,0,4,21971242677276290289,21971242677276290289,0,21971242677276290289
t01001,2395,0,685513452,2,10985620333732660465,10985620334418173917,0,10985620334418173917
t01002,2395,0,0,4,21971240667465320930,21971240667465320930,0,21971240667465320930
t01001,2396,0,1710647221,3,16478430138802770292,16478430140513417513,0,16478430140513417513
t01002,2396,0,140304900,3,16478430138802770292,16478430138943075192,0,16478430138943075192
t01002,2397,0,281402336,3,16478428631444819136,16478428631726221472,0,16478428631726221472
t01001,2397,0,0,1,5492809543814939712,5492809543814939712,0,5492809543814939712
t01002,2398,0,3153126784,1,5492809423216291516,5492809426369418300,0,5492809426369418300
t01001,2399,0,10072754587,1,5492809684471645481,5492809694544400068,0,5492809694544400068
t01002,2399,0,0,1,5492809684471645481,5492809684471645481,0,5492809684471645481
t01001,2400,0,9436862486,3,16478428691619267583,16478428701056130069,0,16478428701056130069
t01002,2400,0,0,3,16478428691619267583,16478428691619267583,0,16478428691619267583
t01127,2401,0,282236796,1,5492809061420622688,5492809061702859484,0,5492809061702859484
t01002,2401,0,0,1,5492809061420622688,5492809061420622688,0,5492809061420622688
t01001,2401,0,0,2,10985618122841245376,10985618122841245376,0,10985618122841245376
t01342,2402,0,13391363693,1,5492808940822158341,5492808954213522034,0,5492808954213522034
t01342,2403,0,41983758,1,5492761852187131381,5492761852229115139,0,5492761852229115139
t01342,2404,0,1673221529,2,10985522699469609286,10985522701142830815,0,10985522701142830815
t01001,2405,0,521003037,3,16478288269656913956,16478288270177916993,0,16478288270177916993
t01203,2405,0,306402067,1,5492762756552304652,5492762756858706719,0,5492762756858706719
t01001,2406,0,317521890,3,16478290198985814732,16478290199303336622,0,16478290199303336622
t01002,2406,0,0,1,5492763399661938244,5492763399661938244,0,5492763399661938244
t01002,2407,0,579813083,3,16478288691629248023,16478288692209061106,0,16478288692209061106
t01002,2408,0,566272717,3,16478287184272819269,16478287184839091986,0,16478287184839091986
t01001,2408,0,0,1,5492762394757606423,5492762394757606423,0,5492762394757606423
t01125,2408,0,46071558,1,5492762394757606423,5492762394803677981,0,5492762394803677981
t01002,2409,0,796531499,3,16478286822478396836,16478286823274928335,0,16478286823274928335
t01001,2409,0,0,2,10985524548318931224,10985524548318931224,0,10985524548318931224
t01001,2410,0,740283601,1,5492762153561370764,5492762154301654365,0,5492762154301654365
t01002,2410,0,0,2,10985524307122741528,10985524307122741528,0,10985524307122741528
t01125,2410,0,286305528,1,5492762153561370764,5492762153847676292,0,5492762153847676292
t01002,2411,0,214097270,2,10985526357050380403,10985526357264477673,0,10985526357264477673
t01203,2411,0,64394997,1,5492763178525190201,5492763178589585198,0,5492763178589585198
t01032,2412,0,386728911,1,5492762676073231133,5492762676459960044,0,5492762676459960044
t01002,2412,0,0,1,5492762676073231133,5492762676073231133,0,5492762676073231133
t01342,2412,0,8085039786,1,5492762676073231133,5492762684158270919,0,5492762684158270919
t01342,2413,0,527146545,1,5492762937329230235,5492762937856376780,0,5492762937856376780
t01002,2413,0,0,1,5492762937329230235,5492762937329230235,0,5492762937329230235
t01125,2413,0,369985214,1,5492762937329230235,5492762937699215449,0,5492762937699215449
t01001,2414,0,281402336,2,10985525633462638384,10985525633744040720,0,10985525633744040720
t01002,2414,0,0,2,10985525633462638384,10985525633462638384,0,10985525633462638384
t01032,2414,0,0,1,5492762816731319192,5492762816731319192,0,5492762816731319192
t01127,2415,0,8678901379,1,5492762696133454111,5492762704812355490,0,5492762704812355490
t01002,2415,0,0,1,5492762696133454111,5492762696133454111,0,5492762696133454111
t01001,2415,0,0,3,16478288088400362334,16478288088400362334,0,16478288088400362334
t01032,2415,0,0,1,5492762696133454111,5492762696133454111,0,5492762696133454111
t01001,2416,0,46557538,2,10985525151071269986,10985525151117827524,0,10985525151117827524
t01002,2416,0,0,2,10985525151071269986,10985525151071269986,0,10985525151071269986
t01002,2417,0,789264766,3,16478286219251717322,16478286220040982088,0,16478286220040982088
t01001,2417,0,0,3,16478286219251717322,16478286219251717322,0,16478286219251717322
t01127,2417,0,348891467,1,5492762073083905774,5492762073432797241,0,5492762073432797241
t01002,2418,0,281402336,3,16478287003020403953,16478287003301806289,0,16478287003301806289
t01001,2418,0,0,1,5492762334340134651,5492762334340134651,0,5492762334340134651
t01125,2418,0,0,1,5492762334340134651,5492762334340134651,0,5492762334340134651
t01002,2419,0,1441882171,1,5492762213742453420,5492762215184335591,0,5492762215184335591
t01001,2419,0,0,1,5492762213742453420,5492762213742453420,0,5492762213742453420
t01342,2419,0,20963999,1,5492762213742453420,5492762213763417419,0,5492762213763417419
t01001,2420,0,460106938,3,16478287424996322576,16478287425456429514,0,16478287425456429514
t01002,2420,0,0,2,10985524949997548384,10985524949997548384,0,10985524949997548384
t01001,2421,0,329658631,2,10985523945094457674,10985523945424116305,0,10985523945424116305
t01342,2421,0,418454508,1,5492761972547228837,5492761972965683345,0,5492761972965683345
t01125,2421,0,139478900,1,5492761972547228837,5492761972686707737,0,5492761972686707737
t01002,2421,0,0,1,5492761972547228837,5492761972547228837,0,5492761972547228837
t01046,2422,0,382856505,1,5492761851949685493,5492761852332541998,0,5492761852332541998
t01000,2422,0,8496226111,1,5492761851949685493,5492761860445911604,0,5492761860445911604
t01001,2422,0,0,2,10985523703899370986,10985523703899370986,0,10985523703899370986
t01002,2422,0,0,1,5492761851949685493,5492761851949685493,0,5492761851949685493
t01001,2423,0,247185725,5,27463808656760940559,27463808657008126284,0,27463808657008126284
t01125,2423,0,163858589,1,5492761731352188111,5492761731516046700,0,5492761731516046700
t01002,2424,0,672650595,2,10985522457801561362,10985522458474211957,0,10985522458474211957
t01000,2424,0,0,3,16478283686702342044,16478283686702342044,0,16478283686702342044
t01000,2425,0,800576423,1,5492761108303375239,5492761109103951662,0,5492761109103951662
t01002,2425,0,0,2,10985522216606750478,10985522216606750478,0,10985522216606750478
t01001,2425,0,0,2,10985522216606750478,10985522216606750478,0,10985522216606750478
t01001,2426,0,780515022,3,16478281817556179290,16478281818336694312,0,16478281818336694312
t01000,2426,0,0,1,5492760605852059763,5492760605852059763,0,5492760605852059763
t01002,2426,0,0,1,5492760605852059763,5492760605852059763,0,5492760605852059763
t01000,2427,0,1125860489,1,5492760103400790272,5492760104526650761,0,5492760104526650761
t01342,2428,0,281402336,1,5492759600949566766,5492759601230969102,0,5492759601230969102
t01002,2428,0,0,2,10985519201899133532,10985519201899133532,0,10985519201899133532
t01127,2428,0,0,1,5492759600949566766,5492759600949566766,0,5492759600949566766
t01001,2428,0,0,1,5492759600949566766,5492759600949566766,0,5492759600949566766
t01001,2429,0,1950711407,2,10985518960704690436,10985518962655401843,0,10985518962655401843
t01125,2429,0,47501528,2,10985518960704690436,10985518960752191964,0,10985518960752191964
t01342,2430,0,324856090,1,5492760123463081565,5492760123787937655,0,5492760123787937655
t01002,2430,0,0,2,10985520246926163130,10985520246926163130,0,10985520246926163130
t01000,2430,0,0,1,5492760123463081565,5492760123463081565,0,5492760123463081565
t01342,2431,0,593970902,1,5492759621011995953,5492759621605966855,0,5492759621605966855
t01000,2431,0,0,3,16478278863035987859,16478278863035987859,0,16478278863035987859
t01001,2431,0,0,3,16478278863035987859,16478278863035987859,0,16478278863035987859
t01000,2432,0,532446318,3,16478278501244736831,16478278501777183149,0,16478278501777183149
t01002,2432,0,0,3,16478278501244736831,16478278501244736831,0,16478278501244736831
t01001,2432,0,0,1,5492759500414912277,5492759500414912277,0,5492759500414912277
t01002,2433,0,668111596,3,16478276993891755858,16478276994559867454,0,16478276994559867454
t01001,2433,0,0,1,5492758997963918619,5492758997963918619,0,5492758997963918619
t01000,2433,0,0,1,5492758997963918619,5492758997963918619,0,5492758997963918619
t01000,2434,0,713394407,2,10985518518441765638,10985518519155160045,0,10985518519155160045
t01002,2435,0,1078026601,1,5492759520477892959,5492759521555919560,0,5492759521555919560
t01000,2435,0,21455999,2,10985519040955785918,10985519040977241917,0,10985519040977241917
t01001,2435,0,0,1,5492759520477892959,5492759520477892959,0,5492759520477892959
t01000,2436,0,16859657931,1,5492759399880993117,5492759416740651048,0,5492759416740651048
t01002,2436,0,0,3,16478278199642979351,16478278199642979351,0,16478278199642979351
t01001,2436,0,0,3,16478278199642979351,16478278199642979351,0,16478278199642979351
t01002,2437,0,8849153804,2,10985520085984102130,10985520094833255934,0,10985520094833255934
t01203,2437,0,203835915,1,5492760042992051065,5492760043195886980,0,5492760043195886980
t01000,2437,0,0,3,16478280128976153196,16478280128976153196,0,16478280128976153196
t01001,2437,0,0,4,21971040171968204261,21971040171968204261,0,21971040171968204261
t01001,2438,0,1371726126,2,10985520608498398049,10985520609870124175,0,10985520609870124175
t01002,2438,0,0,1,5492760304249199024,5492760304249199024,0,5492760304249199024
t01342,2438,0,0,1,5492760304249199024,5492760304249199024,0,5492760304249199024
t01000,2438,0,0,2,10985520608498398049,10985520608498398049,0,10985520608498398049
t01203,2438,0,25294709,1,5492760304249199024,5492760304274493733,0,5492760304274493733
t01001,2439,0,369041420,3,16478283987642914164,16478283988011955584,0,16478283988011955584
t01000,2439,0,0,2,10985522658428609443,10985522658428609443,0,10985522658428609443
t01002,2439,0,0,1,5492761329214304721,5492761329214304721,0,5492761329214304721
t01032,2440,0,470362829,1,5492761208617588639,5492761209087951468,0,5492761209087951468
t01002,2440,0,0,2,10985522417235177278,10985522417235177278,0,10985522417235177278
t01001,2440,0,0,2,10985522417235177278,10985522417235177278,0,10985522417235177278
t01000,2440,0,0,3,16478283625852765917,16478283625852765917,0,16478283625852765917
t01125,2440,0,21313999,1,5492761208617588639,5492761208638902638,0,5492761208638902638
t01001,2441,0,487654309,1,5492760706166962634,5492760706654616943,0,5492760706654616943
t01000,2441,0,0,2,10985521412333925269,10985521412333925269,0,10985521412333925269
t01032,2441,0,0,1,5492760706166962634,5492760706166962634,0,5492760706166962634
t01002,2442,0,431214406,2,10985521934848588736,10985521935279803142,0,10985521935279803142
t01001,2442,0,0,2,10985521934848588736,10985521934848588736,0,10985521934848588736
t01002,2443,0,126021014,1,5492760846827716172,5492760846953737186,0,5492760846953737186
t01000,2443,0,0,1,5492760846827716172,5492760846827716172,0,5492760846827716172
t01001,2443,0,0,1,5492760846827716172,5492760846827716172,0,5492760846827716172
t01000,2444,0,471550397,1,5492760344377228076,5492760344848778473,0,5492760344848778473
t01127,2444,0,80102366,1,5492760344377228076,5492760344457330442,0,5492760344457330442
t01001,2445,0,86251904,1,5492760223780741820,5492760223866993724,0,5492760223866993724
t01000,2445,0,0,4,21971040895122967280,21971040895122967280,0,21971040895122967280
t01125,2445,0,65327697,1,5492760223780741820,5492760223846069517,0,5492760223846069517
t01002,2445,0,0,1,5492760223780741820,5492760223780741820,0,5492760223780741820
t01001,2446,0,44205958,2,10985519442660691358,10985519442704897316,0,10985519442704897316
t01000,2446,0,0,1,5492759721330345679,5492759721330345679,0,5492759721330345679
t01002,2447,0,703571918,1,5492759218879995522,5492759219583567440,0,5492759219583567440
t01000,2447,0,0,1,5492759218879995522,5492759218879995522,0,5492759218879995522
t01001,2447,0,0,2,10985518437759991045,10985518437759991045,0,10985518437759991045
t01125,2447,0,500346645,1,5492759218879995522,5492759219380342167,0,5492759219380342167
t01127,2447,0,0,1,5492759218879995522,5492759218879995522,0,5492759218879995522
t01001,2448,0,489588273,1,5492760625699470509,5492760626189058782,0,5492760626189058782
t01032,2448,0,0,1,5492760625699470509,5492760625699470509,0,5492760625699470509
t01203,2448,0,0,1,5492760625699470509,5492760625699470509,0,5492760625699470509
t01125,2448,0,44458488,1,5492760625699470509,5492760625743928997,0,5492760625743928997
t01000,2448,0,0,1,5492760625699470509,5492760625699470509,0,5492760625699470509
t01000,2449,0,119623285,2,10985522537622159438,10985522537741782723,0,10985522537741782723
t01001,2449,0,0,4,21971045075244318877,21971045075244318877,0,21971045075244318877
t01002,2449,0,0,1,5492761268811079719,5492761268811079719,0,5492761268811079719
t01002,2450,0,976339154,1,5492760766360867397,5492760767337206551,0,5492760767337206551
t01000,2450,0,0,2,10985521532721734794,10985521532721734794,0,10985521532721734794
t01001,2450,0,0,2,10985521532721734794,10985521532721734794,0,10985521532721734794
t01032,2450,0,0,2,10985521532721734794,10985521532721734794,0,10985521532721734794
t01125,2451,0,9153338832,1,5492761409472568486,5492761418625907318,0,5492761418625907318
t01002,2451,0,0,1,5492761409472568486,5492761409472568486,0,5492761409472568486
t01032,2451,0,0,1,5492761409472568486,5492761409472568486,0,5492761409472568486
t01000,2451,0,0,1,5492761409472568486,5492761409472568486,0,5492761409472568486
t01001,2452,0,8514937330,1,5492761288876403890,5492761297391341220,0,5492761297391341220
t01342,2452,0,0,1,5492761288876403890,5492761288876403890,0,5492761288876403890
t01000,2452,0,0,4,21971045155505615561,21971045155505615561,0,21971045155505615561
t01002,2452,0,0,1,5492761288876403890,5492761288876403890,0,5492761288876403890
t01001,2453,0,857718484,3,16478283504840855768,16478283505698574252,0,16478283505698574252
t01000,2453,0,23525999,1,5492761168280285256,5492761168303811255,0,5492761168303811255
t01002,2453,0,0,3,16478283504840855768,16478283504840855768,0,16478283504840855768
t01001,2454,0,8377442478,1,5492761429538168370,5492761437915610848,0,5492761437915610848
t01000,2454,0,0,2,10985522859076336740,10985522859076336740,0,10985522859076336740
t01046,2454,0,211335347,1,5492761429538168370,5492761429749503717,0,5492761429749503717
t01001,2455,0,747408205,1,5492760927088185866,5492760927835594071,0,5492760927835594071
t01002,2455,0,0,2,10985521854176371732,10985521854176371732,0,10985521854176371732
t01000,2456,0,1614808215,1,5492760806492205118,5492760808107013333,0,5492760808107013333
t01032,2456,0,0,2,10985521612984410236,10985521612984410236,0,10985521612984410236
t01001,2456,0,0,1,5492760806492205118,5492760806492205118,0,5492760806492205118
t01002,2456,0,25807709,2,10985521612984410236,10985521613010217945,0,10985521613010217945
t01002,2457,0,42177758,1,5492760304042314568,5492760304084492326,0,5492760304084492326
t01001,2457,0,0,3,16478280912126943704,16478280912126943704,0,16478280912126943704
t01002,2458,0,42535958,2,10985519603184940004,10985519603227475962,0,10985519603227475962
t01001,2458,0,0,1,5492759801592470002,5492759801592470002,0,5492759801592470002
t01001,2459,0,46263078,1,5492759299142671421,5492759299188934499,0,5492759299188934499
t01001,2460,0,17135258601,1,5492758796692918825,5492758813828177426,0,5492758813828177426
t01203,2460,0,8353301775,1,5492758796692918825,5492758805046220600,0,5492758805046220600
t01125,2461,0,43111958,1,5492758294243212213,5492758294286324171,0,5492758294286324171
t01127,2461,0,0,1,5492758294243212213,5492758294243212213,0,5492758294243212213
t01001,2461,0,6312325020,2,10985516588486424426,10985516594798749446,0,10985516594798749446
t01032,2462,0,4286623707,1,5492763519602887485,5492763523889511192,0,5492763523889511192
t01125,2462,0,637143887,1,5492763519602887485,5492763520240031372,0,5492763520240031372
t01000,2462,0,351016005,1,5492763519602887485,5492763519953903490,0,5492763519953903490
t01000,2463,0,1644020955,2,10985528325430279548,10985528327074300503,0,10985528327074300503
t01032,2462,0,4286623707,1,5492763519602887485,5492763523889511192,0,5492763523889511192
t01125,2462,0,637143887,1,5492763519602887485,5492763520240031372,0,5492763520240031372
t01342,2463,0,1503046055,1,5492763780861184055,5492763782364230110,0,5492763782364230110
t01002,2463,0,0,5,27463818904305920277,27463818904305920277,0,27463818904305920277
t01002,2464,0,2680557888,2,10985527320531141707,10985527323211699595,0,10985527323211699595
t01001,2465,0,8969729196,1,5492763921523959317,5492763930493688513,0,5492763930493688513
t01000,2465,0,0,4,21971055686095837270,21971055686095837270,0,21971055686095837270
t01002,2465,0,0,1,5492763921523959317,5492763921523959317,0,5492763921523959317
t01032,2466,0,2667726395,1,5492763419074482328,5492763421742208723,0,5492763421742208723
t01125,2466,0,22437229,1,5492763419074482328,5492763419096919557,0,5492763419096919557
t01002,2466,0,0,1,5492763419074482328,5492763419074482328,0,5492763419074482328
t01001,2467,0,1453917386,1,5492764444040874079,5492764445494791465,0,5492764445494791465
t01002,2467,0,0,1,5492764444040874079,5492764444040874079,0,5492764444040874079
t01002,2468,0,41115758,1,5492765469007311724,5492765469048427482,0,5492765469048427482
t01000,2468,0,0,2,10985530938014623448,10985530938014623448,0,10985530938014623448
t01000,2469,0,4236028718,2,10985529933115945136,10985529937351973854,0,10985529937351973854
t01002,2469,0,0,1,5492764966557972568,5492764966557972568,0,5492764966557972568
t01342,2470,0,1315495675,1,5492766373378457728,5492766374693953403,0,5492766374693953403
t01001,2470,0,0,2,10985532746756915456,10985532746756915456,0,10985532746756915456
t01002,2471,0,281402336,1,5492766634637121783,5492766634918524119,0,5492766634918524119
t01342,2471,0,0,1,5492766634637121783,5492766634637121783,0,5492766634637121783
t01000,2471,0,0,1,5492766634637121783,5492766634637121783,0,5492766634637121783
t01203,2472,0,10739348603,1,5492766514041876126,5492766524781224729,0,5492766524781224729
t01001,2472,0,0,1,5492766514041876126,5492766514041876126,0,5492766514041876126
t01000,2472,0,0,1,5492766514041876126,5492766514041876126,0,5492766514041876126
t01002,2472,0,0,1,5492766514041876126,5492766514041876126,0,5492766514041876126
t01001,2473,0,47247078,1,5492767539008543363,5492767539055790441,0,5492767539055790441
t01342,2473,0,0,1,5492767539008543363,5492767539008543363,0,5492767539008543363
t01002,2473,0,0,1,5492767539008543363,5492767539008543363,0,5492767539008543363
t01002,2474,0,3529043127,1,5492767036559433948,5492767040088477075,0,5492767040088477075
t01342,2474,0,22449669,2,10985534073118867897,10985534073141317566,0,10985534073141317566
t01000,2474,0,0,2,10985534073118867897,10985534073118867897,0,10985534073118867897
t01001,2475,0,778711525,1,5492768443380148662,5492768444158860187,0,5492768444158860187
t01125,2475,0,44758098,1,5492768443380148662,5492768443424906760,0,5492768443424906760
t01032,2475,0,0,1,5492768443380148662,5492768443380148662,0,5492768443380148662
t01000,2475,0,0,2,10985536886760297324,10985536886760297324,0,10985536886760297324
t01203,2476,0,1846217859,1,5492767940931131141,5492767942777349000,0,5492767942777349000
t01001,2476,0,0,1,5492767940931131141,5492767940931131141,0,5492767940931131141
t01000,2476,0,0,1,5492767940931131141,5492767940931131141,0,5492767940931131141
t01002,2476,0,0,1,5492767940931131141,5492767940931131141,0,5492767940931131141
t01000,2477,0,45604878,1,5492768202190070831,5492768202235675709,0,5492768202235675709
t01001,2477,0,0,2,10985536404380141663,10985536404380141663,0,10985536404380141663
t01125,2477,0,0,2,10985536404380141663,10985536404380141663,0,10985536404380141663
t01342,2477,0,0,1,5492768202190070831,5492768202190070831,0,5492768202190070831
t01000,2478,0,2153760048,4,21971070798964580998,21971070801118341046,0,21971070801118341046
t01001,2478,0,0,2,10985535399482290499,10985535399482290499,0,10985535399482290499
t01127,2478,0,0,1,5492767699741145249,5492767699741145249,0,5492767699741145249
t01002,2478,0,0,2,10985535399482290499,10985535399482290499,0,10985535399482290499
t01002,2479,0,645665620,3,16478307319686130932,16478307320331796552,0,16478307320331796552
t01001,2479,0,0,1,5492769106562043644,5492769106562043644,0,5492769106562043644
t01000,2479,0,0,1,5492769106562043644,5492769106562043644,0,5492769106562043644
t01127,2480,0,773986248,1,5492768604113209955,5492768604887196203,0,5492768604887196203
t01125,2480,0,406116547,1,5492768604113209955,5492768604519326502,0,5492768604519326502
t01001,2480,0,0,2,10985537208226419911,10985537208226419911,0,10985537208226419911
t01002,2480,0,0,2,10985537208226419911,10985537208226419911,0,10985537208226419911
t01002,2481,0,200356201,1,5492768101664422251,5492768101864778452,0,5492768101864778452
t01342,2481,0,21720229,2,10985536203328844502,10985536203350564731,0,10985536203350564731
t01000,2481,0,0,2,10985536203328844502,10985536203328844502,0,10985536203328844502
t01001,2481,0,0,3,16478304304993266753,16478304304993266753,0,16478304304993266753
t01001,2482,0,550392352,2,10985535198431361062,10985535198981753414,0,10985535198981753414
t01002,2482,0,0,1,5492767599215680531,5492767599215680531,0,5492767599215680531
t01000,2483,0,691529179,1,5492767478620940364,5492767479312469543,0,5492767479312469543
t01001,2483,0,0,2,10985534957241880728,10985534957241880728,0,10985534957241880728
t01002,2483,0,0,1,5492767478620940364,5492767478620940364,0,5492767478620940364
t01001,2484,0,8730525916,1,5492766976172290598,5492766984902816514,0,5492766984902816514
t01000,2484,0,22140229,3,16478300928516871795,16478300928539012024,0,16478300928539012024
t01342,2484,0,0,1,5492766976172290598,5492766976172290598,0,5492766976172290598
t01001,2485,0,44798878,1,5492766855577642370,5492766855622441248,0,5492766855622441248
t01000,2485,0,0,1,5492766855577642370,5492766855577642370,0,5492766855577642370
t01000,2486,0,808009948,4,21971065412516338232,21971065413324348180,0,21971065413324348180
t01125,2486,0,331365902,1,5492766353129084558,5492766353460450460,0,5492766353460450460
t01002,2487,0,9025302394,4,21971063402722290921,21971063411747593315,0,21971063411747593315
t01000,2487,0,0,1,5492765850680572730,5492765850680572730,0,5492765850680572730
t01001,2487,0,0,4,21971063402722290921,21971063402722290921,0,21971063402722290921
t01001,2488,0,1322209525,1,5492766111940017948,5492766113262227473,0,5492766113262227473
t01001,2489,0,876579556,1,5492765609491598059,5492765610368177615,0,5492765610368177615
t01002,2489,0,0,1,5492765609491598059,5492765609491598059,0,5492765609491598059
t01000,2490,0,44300418,1,5492765107043224154,5492765107087524572,0,5492765107087524572
t01001,2490,0,0,1,5492765107043224154,5492765107043224154,0,5492765107043224154
t01002,2490,0,0,1,5492765107043224154,5492765107043224154,0,5492765107043224154
t01001,2491,0,1610236835,2,10985529209189792469,10985529210800029304,0,10985529210800029304
t01000,2491,0,0,2,10985529209189792469,10985529209189792469,0,10985529209189792469
t01000,2492,0,566076742,2,10985528204293228597,10985528204859305339,0,10985528204859305339
t01001,2492,0,141168398,2,10985528204293228597,10985528204434396995,0,10985528204434396995
t01342,2492,0,276920880,1,5492764102146614298,5492764102423535178,0,5492764102423535178
t01001,2493,0,1720827270,3,16478290799095135042,16478290800815962312,0,16478290800815962312
t01002,2493,0,0,3,16478290799095135042,16478290799095135042,0,16478290799095135042
